"Data","Nr.Chamado","Cod.Cliente","Nome Cliente","Cidade","Estado","Nr.Série","Item","Dt.Fabricação","Dt.Emissão NF","Tipo","Causa","Observação"
"2/10/2025","30732","77310","S. A ATACADISTA DE ALIMENTOS LTDA","VALPARAISO DE GOIAS","GO","1471023074623","F01 ICFD CS 2,10","3/15/2024","3/18/2024","Garantia Estendida","Estrutura","TAMPAS ABRINDO"
"2/10/2025","30733","78893","SUPERMERCADOS BH COMERCIO DE ALIMENTOS S/A","PATOS DE MINAS","MG","1490524031224","F01 ICFD CS 2,50","7/29/2024","9/12/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"2/10/2025","30733","78893","SUPERMERCADOS BH COMERCIO DE ALIMENTOS S/A","PATOS DE MINAS","MG","1490524029124","F01 ICFD CS 2,50","7/22/2024","9/12/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"2/10/2025","30734","79269","ATACADAO DIA A DIA S.A","BRASILIA","DF","1471123043825","F01 ICFD CS 2,10","3/13/2024","3/13/2024","Garantia Estendida","Refrigeração","NÃO LIGA"
"2/10/2025","30735","50188","ABASTECEDORA GRAO DA SERRA LTDA","TERESOPOLIS","RJ","1411024014024","F01 ICFD TS 1,85","11/25/2024","12/16/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"2/11/2025","30736","64821","MERCADOS BRAGA LTDA","RIO DE JANEIRO","RJ","1411224019824","F01 ICFD TS 1,85","1/27/2025","12/27/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"2/11/2025","30737","79566","SUPERMERCADO ESTRELA DE REGENTE FEIJO LTDA","PRESIDENTE PRUDENTE","SP","1420924003124","F01 ICFD TV 1,85","12/13/2024","1/17/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"2/11/2025","30737","79566","SUPERMERCADO ESTRELA DE REGENTE FEIJO LTDA","PRESIDENTE PRUDENTE","SP","1420924003524","F01 ICFD TV 1,85","12/17/2024","1/17/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"2/11/2025","30738","79562","COMERCIAL ZAFFARI LTDA","CANOAS","RS","1491024027524","F01 ICFD CS 2,50","12/13/2024","12/17/2024","Garantia","Estrutura","ORÇAMENTO"
"2/11/2025","30738","79562","COMERCIAL ZAFFARI LTDA","CANOAS","RS","1491024027424","F01 ICFD CS 2,50","12/13/2024","12/17/2024","Garantia","Estrutura","ORÇAMENTO"
"2/11/2025","30738","79562","COMERCIAL ZAFFARI LTDA","CANOAS","RS","1491024030024","F01 ICFD CS 2,50","12/17/2024","12/17/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"2/11/2025","30739","55055","IRMAOS MUFFATO S.A","LONDRINA","PR","1420724002925","F01 ICFD TV 1,85","8/15/2024","8/21/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"2/11/2025","30740","80078","SDB COMERCIO DE ALIMENTOS LTDA","FLORIANOPOLIS","SC","1411024003124","F01 ICFD TS 1,85","1/8/2025","1/24/2025","Garantia","Refrigeração","NAO REFRIGERA"
"2/11/2025","30740","80078","SDB COMERCIO DE ALIMENTOS LTDA","FLORIANOPOLIS","SC","1411024003224","F01 ICFD TS 1,85","1/8/2025","1/24/2025","Garantia","Estrutura","VIDRO COM ANGULO INCORRETO"
"2/11/2025","30740","80078","SDB COMERCIO DE ALIMENTOS LTDA","FLORIANOPOLIS","SC","1471024009124","F01 ICFD CS 2,10","1/8/2025","1/24/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"2/11/2025","30740","80078","SDB COMERCIO DE ALIMENTOS LTDA","FLORIANOPOLIS","SC","1471024010624","F01 ICFD CS 2,10","1/8/2025","1/24/2025","Garantia","Refrigeração","DSJUNTOR DESARMANDO"
"2/11/2025","30741","76570","SUPERMERCADO SAO FRANCISCO DE FARTURA LTDA","FARTURA","SP","1420923009222","F01 ICFD TV 1,85","10/17/2023","10/26/2023","Fora Garantia","Estrutura","VIDRO FRONTAL CONDENSANDO"
"2/11/2025","30741","76570","SUPERMERCADO SAO FRANCISCO DE FARTURA LTDA","FARTURA","SP","1480923018822","F01 ICFD CV 2,10","10/17/2023","10/26/2023","Fora Garantia","Estrutura","VIDRO FRONTAL CONDENSANDO"
"2/11/2025","30741","76570","SUPERMERCADO SAO FRANCISCO DE FARTURA LTDA","FARTURA","SP","1420923009322","F01 ICFD TV 1,85","10/17/2023","10/26/2023","Fora Garantia","Estrutura","VIDRO FRONTAL E DIREITO E ESQUERDO CONDENSANDO"
"2/12/2025","30744","74276","MANFROI SUPERMERCADOS LTDA","PATO BRANCO","PR","1460924004224","F01 ICFD CV 1,85","10/11/2024","10/30/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"2/12/2025","30744","74276","MANFROI SUPERMERCADOS LTDA","PATO BRANCO","PR","1460924003824","F01 ICFD CV 1,85","10/11/2024","10/30/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"2/12/2025","30746","73925","SENDAS DISTRIBUIDORA S.A","FORTALEZA","CE","1490722039023","F01 ICFD CS 2,50","8/5/2022","7/15/2022","Garantia Estendida","Iluminação","LED QUEIMADA"
"2/12/2025","30746","73925","SENDAS DISTRIBUIDORA S.A","FORTALEZA","CE","1490722038623","F01 ICFD CS 2,50","8/5/2022","7/15/2022","Garantia Estendida","Refrigeração","NÃO REFRIGERA"
"2/12/2025","30747","55608","ENXUTO SUPERMERCADOS LTDA","CAMPINAS","SP","1490924037524","F01 ICFD CS 2,50","10/16/2024","10/30/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"2/12/2025","30747","55608","ENXUTO SUPERMERCADOS LTDA","CAMPINAS","SP","1490924037424","F01 ICFD CS 2,50","10/16/2024","10/30/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"2/12/2025","30750","80156","COSTAZUL ALIMENTOS LTDA","RIO DAS OSTRAS","RJ","1481124010724","F01 ICFD CV 2,10","12/16/2024","1/14/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"2/12/2025","30751","68941","MERCEARIA NOVA OPCAO 2018 EIRELI","RIO DE JANEIRO","RJ","1420924008422","F01 ICFD TV 1,85","11/12/2024","11/27/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"2/13/2025","30754","65516","SDB COMERCIO DE ALIMENTOS LTDA","CAMPO GRANDE","MS","1411123018525","F01 ICFD TS 1,85","1/19/2024","3/6/2024","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"2/13/2025","30755","78111","SUPERMERCADO KI-BOCADA LTDA","PARAOPEBA","MG","1470224024125","F01 ICFD CS 2,10","3/26/2024","4/29/2024","Fora Garantia","Iluminação","LED QUEIMADA"
"2/13/2025","30756","80511","JANSEN ATHOS DE PAULA NUNES","PEDRA AZUL","MG","1491224006124","F01 ICFD CS 2,50","1/27/2025","2/7/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"2/13/2025","30760","76230","ELIANE GOMES DE HOLANDA COSTA - ME","ESTRELA DE ALAGOAS","AL","1501223005224","F01 ICFD CV 2,50","2/22/2024","3/7/2024","Fora Garantia","Iluminação","LED QUEIMADA"
"2/14/2025","30761","65980","COMERCIAL ALIMENTICIA ZAMPROGNA LTDA","CURITIBA","PR","130819000821","ICFD 1800 R VD","8/8/2019","8/29/2019","Fora Garantia","Refrigeração","VAZAMENTO - ORÇAMENTO"
"2/14/2025","30761","65980","COMERCIAL ALIMENTICIA ZAMPROGNA LTDA","CURITIBA","PR","130819000721","ICFD 1800 R VD","8/6/2019","8/29/2019","Fora Garantia","Refrigeração","VAZAMENTO - ORÇAMENTO"
"2/14/2025","30761","65980","COMERCIAL ALIMENTICIA ZAMPROGNA LTDA","CURITIBA","PR","140819004921","ICFD 2100 VD","8/10/2019","8/29/2019","Fora Garantia","Refrigeração","VAZAMENTO - ORÇAMENTO"
"2/14/2025","30764","47474","EMPORIUM NORTE NORDESTE LTDA","PORTO VELHO","RO","1490924020424","F01 ICFD CS 2,50","10/12/2024","11/18/2024","Garantia","Estrutura","VAZAMENTO DE ÁGUA"
"2/14/2025","30771","80308","A. ANGELONI & CIA. LTDA","JOINVILLE","SC","1420924000424","F01 ICFD TV 1,85","9/27/2024","10/22/2024","Garantia","Estrutura","VIDRO CONDENSANDO"
"2/14/2025","30771","80308","A. ANGELONI & CIA. LTDA","JOINVILLE","SC","1480924001624","F01 ICFD CV 2,10","9/27/2024","10/22/2024","Garantia","Estrutura","VIDRO CONDENSANDO"
"2/14/2025","30771","80308","A. ANGELONI & CIA. LTDA","JOINVILLE","SC","1480924000924","F01 ICFD CV 2,10","9/27/2024","10/22/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"2/15/2025","30773","80886","SUPERMERCADOS BARCELON LTDA","CONTENDA","PR","1420224008925","F01 ICFD TV 1,85","4/4/2024","4/23/2024","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"2/15/2025","30773","80886","SUPERMERCADOS BARCELON LTDA","CONTENDA","PR","1480224016325","F01 ICFD CV 2,10","4/3/2024","4/23/2024","Fora Garantia","Estrutura","VIDRO CONDENSANDO"
"2/15/2025","30773","80886","SUPERMERCADOS BARCELON LTDA","CONTENDA","PR","1480224016925","F01 ICFD CV 2,10","4/3/2024","4/23/2024","Fora Garantia","Estrutura","VIDRO CONDENSANDO"
"2/15/2025","30774","80789","SUPERMERCADO SERVE TODOS PIRAJUI LTDA","BAURU","SP","1420424010825","F01 ICFD TV 1,85","9/21/2024","10/3/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"2/15/2025","30774","80789","SUPERMERCADO SERVE TODOS PIRAJUI LTDA","BAURU","SP","1480424019025","F01 ICFD CV 2,10","9/20/2024","10/3/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"2/17/2025","30780","79063","COMERCIAL SUPERKIBARATO SANTA RITA LTDA","NOVA IGUACU","RJ","1420624007225","F01 ICFD TV 1,85","7/19/2024","8/28/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"2/17/2025","30781","79430","MERCADAO DE CARNES SR JESUS CRISTO LTDA","DIAS D'AVILA","BA","1490724038225","F01 ICFD CS 2,50","8/29/2024","10/24/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"2/17/2025","30781","79430","MERCADAO DE CARNES SR JESUS CRISTO LTDA","DIAS D'AVILA","BA","1490724038125","F01 ICFD CS 2,50","8/29/2024","10/24/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"2/17/2025","30782","57105","EVANDRO MARINI LTDA","ELDORADO","MS","1481124021024","F01 ICFD CV 2,10","12/17/2024","1/29/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"2/17/2025","30782","57105","EVANDRO MARINI LTDA","ELDORADO","MS","1481124020624","F01 ICFD CV 2,10","12/17/2024","1/29/2025","Garantia","Estrutura","SEM LOGOMARCA"
"2/17/2025","30783","80001","ANCORA DISTRIBUIDORA DE ALIMENTOS LTDA","FORTALEZA","CE","1481024019324","F01 ICFD CV 2,10","12/5/2024","12/16/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"2/17/2025","30784","73498","COMPANHIA BRASILEIRA DE DISTRIBUICAO","SAO PAULO","SP","1500422011322","F01 ICFD CV 2,50","5/10/2022","6/23/2022","Fora Garantia","Estrutura","PUXADOR SOLTO E CONDENSANDO TAMPA"
"2/17/2025","30784","73498","COMPANHIA BRASILEIRA DE DISTRIBUICAO","SAO PAULO","SP","1500422011422","F01 ICFD CV 2,50","5/10/2022","6/23/2022","Fora Garantia","Estrutura","PUXADOR SOLTO E CONDENSANDO TAMPA"
"2/18/2025","30787","79502","SUPERMERCADO VIEIRA DIAS DA SILVA DE BAURU LTDA","DUARTINA","SP","1480724034125","F01 ICFD CV 2,10","9/5/2024","9/21/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"2/18/2025","30788","77941","NICOLAU MAX SUPERMERCADO LTDA","PIRAJU","SP","1420624012325","F01 ICFD TV 1,85","8/14/2024","3/11/2024","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"2/18/2025","30788","77941","NICOLAU MAX SUPERMERCADO LTDA","PIRAJU","SP","1420124003825","F01 ICFD TV 1,85","2/22/2024","3/11/2024","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"2/18/2025","30790","52562","KOCH HIPERMERCADO S/A","ITAPEMA","SC","1480724023524","F01 ICFD CV 2,10","8/22/2024","9/4/2024","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"2/18/2025","30790","52562","KOCH HIPERMERCADO S/A","ITAPEMA","SC","1480724026024","F01 ICFD CV 2,10","8/26/2024","9/4/2024","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"2/18/2025","30790","52562","KOCH HIPERMERCADO S/A","ITAPEMA","SC","1480824024124","F01 ICFD CV 2,10","10/13/2024","9/4/2024","Fora Garantia","Estrutura","CONDENSANDO"
"2/18/2025","30790","52562","KOCH HIPERMERCADO S/A","ITAPEMA","SC","1480724026124","F01 ICFD CV 2,10","8/26/2024","9/4/2024","Fora Garantia","Estrutura","CONDENSANDO"
"2/18/2025","30790","52562","KOCH HIPERMERCADO S/A","ITAPEMA","SC","1420724011124","F01 ICFD TV 1,85","8/26/2024","9/4/2024","Fora Garantia","Estrutura","CONDENSANDO"
"2/18/2025","30790","52562","KOCH HIPERMERCADO S/A","ITAPEMA","SC","1420724011324","F01 ICFD TV 1,85","8/26/2024","9/4/2024","Fora Garantia","Estrutura","CONDENSANDO"
"2/18/2025","30791","28489","DISPER COMERCIO E INDUSTRIA DE PRODUTOS LTDA","ITAJAI","SC","1500424005425","F01 ICFD CV 2,50","5/9/2024","8/14/2024","Garantia Estendida","Refrigeração","NÃO REFRIGERA"
"2/18/2025","30791","28489","DISPER COMERCIO E INDUSTRIA DE PRODUTOS LTDA","ITAJAI","SC","1420424003425","F01 ICFD TV 1,85","5/10/2024","8/14/2024","Garantia Estendida","Estrutura","VIDRO CONDENSANDO / CONTROLADOR"
"2/18/2025","30791","28489","DISPER COMERCIO E INDUSTRIA DE PRODUTOS LTDA","ITAJAI","SC","1420424003325","F01 ICFD TV 1,85","5/8/2024","8/14/2024","Garantia Estendida","Estrutura","VIDRO CONDENSANDO"
"2/18/2025","30791","28489","DISPER COMERCIO E INDUSTRIA DE PRODUTOS LTDA","ITAJAI","SC","1420424003125","F01 ICFD TV 1,85","5/10/2024","8/14/2024","Garantia Estendida","Estrutura","VIDRO CONDENSANDO"
"2/18/2025","30791","28489","DISPER COMERCIO E INDUSTRIA DE PRODUTOS LTDA","ITAJAI","SC","1500424004825","F01 ICFD CV 2,50","4/26/2024","8/14/2024","Garantia Estendida","Estrutura","VIDRO CONDENSANDO"
"2/18/2025","30791","28489","DISPER COMERCIO E INDUSTRIA DE PRODUTOS LTDA","ITAJAI","SC","1500424004925","F01 ICFD CV 2,50","4/26/2024","8/14/2024","Garantia Estendida","Iluminação","NÃO ACENDE LED"
"2/18/2025","30794","63532","J A GOMES COMERCIO VAREJISTA DE CARNES EIRELI","SALVADOR","BA","1470523048822","F01 ICFD CS 2,10","5/30/2023","6/12/2023","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"2/18/2025","30795","49266","SUPERMERCADOS BARCELON LTDA","LAPA","PR","1480124002725","F01 ICFD CV 2,10","1/20/2024","1/29/2024","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"2/18/2025","30795","49266","SUPERMERCADOS BARCELON LTDA","LAPA","PR","1420124004125","F01 ICFD TV 1,85","1/25/2024","1/29/2024","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"2/18/2025","30796","59205","SENDAS DISTRIBUIDORA S/A","ITAQUAQUECETUBA","SP","1490523029323","F01 ICFD CS 2,50","5/31/2023","6/2/2023","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"2/18/2025","30798","45782","TENDA ATACADO S.A","DIADEMA","SP","1470324024725","F01 ICFD CS 2,10","4/3/2024","4/10/2024","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"2/18/2025","30799","31653","SUPERMERCADO SANTAREM LTDA","LONDRINA","PR","1411223018625","F01 ICFD TS 1,85","2/21/2024","2/16/2024","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"2/18/2025","30800","77212","CEMA CENTRAL MINEIRA ATACADISTA LTDA","GOIANIA","GO","1470823041523","F01 ICFD CS 2,10","8/30/2023","9/26/2023","Garantia Estendida","Estrutura","ENVIAR PUXADORES"
"2/18/2025","30800","77212","CEMA CENTRAL MINEIRA ATACADISTA LTDA","GOIANIA","GO","1470823041623","F01 ICFD CS 2,10","8/30/2023","9/26/2023","Garantia Estendida","Estrutura","SEM OS PUXADORES"
"2/18/2025","30800","77212","CEMA CENTRAL MINEIRA ATACADISTA LTDA","GOIANIA","GO","1490423017223","F01 ICFD CS 2,50","5/11/2023","9/26/2023","Garantia Estendida","Estrutura","SEM OS PUXADORES"
"2/18/2025","30800","77212","CEMA CENTRAL MINEIRA ATACADISTA LTDA","GOIANIA","GO","1470823042123","F01 ICFD CS 2,10","8/30/2023","9/26/2023","Garantia Estendida","Estrutura","SEM OS PUXADORES"
"2/18/2025","30800","77212","CEMA CENTRAL MINEIRA ATACADISTA LTDA","GOIANIA","GO","1410423009723","F01 ICFD TS 1,85","5/11/2023","9/26/2023","Garantia Estendida","Estrutura","SEM OS PUXADORES"
"2/18/2025","30800","77212","CEMA CENTRAL MINEIRA ATACADISTA LTDA","GOIANIA","GO","1470823041023","F01 ICFD CS 2,10","8/30/2023","9/26/2023","Garantia Estendida","Estrutura","SEM OS PUXADORES"
"2/18/2025","30800","77212","CEMA CENTRAL MINEIRA ATACADISTA LTDA","GOIANIA","GO","1410423010323","F01 ICFD TS 1,85","5/10/2023","9/26/2023","Garantia Estendida","Estrutura","SEM OS PUXADORES"
"2/18/2025","30800","77212","CEMA CENTRAL MINEIRA ATACADISTA LTDA","GOIANIA","GO","1490423015123","F01 ICFD CS 2,50","5/9/2023","9/26/2023","Garantia Estendida","Estrutura","SEM OS PUXADORES"
"2/18/2025","30800","77212","CEMA CENTRAL MINEIRA ATACADISTA LTDA","GOIANIA","GO","1490423014623","F01 ICFD CS 2,50","5/9/2023","9/26/2023","Garantia Estendida","Estrutura","SEM OS PUXADORES"
"2/18/2025","30803","49021","CASAS GUANABARA COMESTIVEIS LTDA","NITEROI","RJ","1411124008124","F01 ICFD TS 1,85","12/13/2024","12/9/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"2/19/2025","30805","71545","JUBA SUPERMERCADOS LTDA","RIO BRANCO","MT","190721011323","NICFD 1850T VD","8/27/2021","8/26/2021","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"2/19/2025","30806","76107","IRMAOS DALAQUA & CIA LTDA","SANTO ANTONIO DA PLATINA","PR","1500524222525","F01 ICFD CV 2,50","","6/20/2024","Fora Garantia","Estrutura","VIDRO CONDENSANDO"
"2/19/2025","30806","76107","IRMAOS DALAQUA & CIA LTDA","SANTO ANTONIO DA PLATINA","PR","1420822010423","F01 ICFD TV 1,85","9/28/2022","6/20/2024","Fora Garantia","Estrutura","VIDRO CONDENSANDO"
"2/19/2025","30806","76107","IRMAOS DALAQUA & CIA LTDA","SANTO ANTONIO DA PLATINA","PR","1500524001025","F01 ICFD CV 2,50","6/14/2024","6/20/2024","Fora Garantia","Estrutura","VIDRO CONDENSANDO"
"2/19/2025","30806","76107","IRMAOS DALAQUA & CIA LTDA","SANTO ANTONIO DA PLATINA","PR","1500524000825","F01 ICFD CV 2,50","6/14/2024","6/20/2024","Fora Garantia","Estrutura","VIDRO CONDENSANDO"
"2/19/2025","30806","76107","IRMAOS DALAQUA & CIA LTDA","SANTO ANTONIO DA PLATINA","PR","1500524000925","F01 ICFD CV 2,50","6/14/2024","6/20/2024","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"2/19/2025","30808","73760","SENDAS DISTRIBUIDORA S/A","SANTOS","SP","1490822091723","F01 ICFD CS 2,50","9/20/2022","9/28/2022","Fora Garantia","Estrutura","PUXADOR SOLTO"
"2/19/2025","30809","79843","WMS SUPERMERCADOS DO BRASIL LTDA","JABOATAO DOS GUARARAPES","PE","1470824093022","F01 ICFD CS 2,10","9/12/2024","9/25/2024","Garantia","Refrigeração","NÃO FAZ DEGELO"
"2/19/2025","30809","79843","WMS SUPERMERCADOS DO BRASIL LTDA","JABOATAO DOS GUARARAPES","PE","1470824093722","F01 ICFD CS 2,10","9/12/2024","9/25/2024","Garantia","Refrigeração","NÃO FAZ DEGELO"
"2/19/2025","30809","79843","WMS SUPERMERCADOS DO BRASIL LTDA","JABOATAO DOS GUARARAPES","PE","1470824094422","F01 ICFD CS 2,10","9/13/2024","9/25/2024","Garantia","Refrigeração","NÃO FAZ DEGELO"
"2/19/2025","30810","78773","KAMEL MEGA MIX SUPERMERCADOS LTDA","ARAXA","MG","1420523010922","F01 ICFD TV 1,85","6/6/2023","6/19/2023","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"2/19/2025","30813","79873","ATACADAO DIA A DIA S.A","BRASILIA","DF","1470824043924","F01 ICFD CS 2,10","9/12/2024","10/21/2024","Garantia","Iluminação","LED QUEIMADO"
"2/19/2025","30816","62163","COMPANHIA BRASILEIRA DE DISTRIBUICAO","CABO FRIO","RJ","1450624002523","F01 ICFD CS 1,85","7/12/2024","7/18/2024","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"2/19/2025","30816","62163","COMPANHIA BRASILEIRA DE DISTRIBUICAO","CABO FRIO","RJ","1450624002623","F01 ICFD CS 1,85","7/12/2024","7/18/2024","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"2/20/2025","30817","31507","COOP PROD E ABASTECIMENTO VALE DO ITAJAI- COOPER","BLUMENAU","SC","130719004122","ICFD 1800 R VD","7/19/2019","8/12/2015","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"2/20/2025","30817","31507","COOP PROD E ABASTECIMENTO VALE DO ITAJAI- COOPER","BLUMENAU","SC","0908150091","ICFD 2100","8/12/2015","8/12/2015","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"2/20/2025","30819","73315","SENDAS DISTRIBUIDORA S.A","IPATINGA","MG","1491022013923","F01 ICFD CS 2,50","10/28/2022","10/4/2022","Fora Garantia","Refrigeração","BAIXO RENDIMENTO"
"2/20/2025","30820","46214","SONDA SUPERMERCADOS EXPORTAÇAO E IMPORTAÇAO S.A.","SAO PAULO","SP","191121023522","NICFD 1850T VD","2/10/2022","3/31/2022","Fora Garantia","Estrutura","VIDRO CONDENSANDO"
"2/20/2025","30820","46214","SONDA SUPERMERCADOS EXPORTAÇAO E IMPORTAÇAO S.A.","SAO PAULO","SP","191121024122","NICFD 1850T VD","2/10/2022","3/31/2022","Fora Garantia","Estrutura","VIDRO CONDENSANDO"
"2/20/2025","30820","46214","SONDA SUPERMERCADOS EXPORTAÇAO E IMPORTAÇAO S.A.","SAO PAULO","SP","191121023222","NICFD 1850T VD","2/10/2022","3/31/2022","Fora Garantia","Estrutura","VIDRO CONDENSANDO"
"2/20/2025","30820","46214","SONDA SUPERMERCADOS EXPORTAÇAO E IMPORTAÇAO S.A.","SAO PAULO","SP","1480322000622","F01 ICFD CV 2,10","3/28/2022","3/31/2022","Fora Garantia","Estrutura","VIDRO CONDENSANDO"
"2/20/2025","30821","78827","SENDAS DISTRIBUIDORA S/A","GUARULHOS","SP","1490224049123","F01 ICFD CS 2,50","6/28/2024","7/1/2024","Fora Garantia","Iluminação","LED PARCIALMENTE QUEIMADO"
"2/20/2025","30821","78827","SENDAS DISTRIBUIDORA S/A","GUARULHOS","SP","1490224046323","F01 ICFD CS 2,50","6/27/2024","7/1/2024","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"2/20/2025","30824","45434","ATACADAO S/A","RIO DE JANEIRO","RJ","1471224041722","F01 ICFD CS 2,10","1/30/2025","2/6/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"2/20/2025","30824","45434","ATACADAO S/A","RIO DE JANEIRO","RJ","1471224042122","F01 ICFD CS 2,10","1/30/2025","2/6/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"2/20/2025","30824","45434","ATACADAO S/A","RIO DE JANEIRO","RJ","1471224041522","F01 ICFD CS 2,10","1/30/2025","2/6/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"2/20/2025","30824","45434","ATACADAO S/A","RIO DE JANEIRO","RJ","1471224040622","F01 ICFD CS 2,10","1/28/2025","2/6/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"2/20/2025","30824","45434","ATACADAO S/A","RIO DE JANEIRO","RJ","1471224040822","F01 ICFD CS 2,10","1/28/2025","2/6/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"2/20/2025","30824","45434","ATACADAO S/A","RIO DE JANEIRO","RJ","1471224041022","F01 ICFD CS 2,10","1/28/2025","2/6/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"2/20/2025","30824","45434","ATACADAO S/A","RIO DE JANEIRO","RJ","1471224040722","F01 ICFD CS 2,10","1/28/2025","2/6/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"2/20/2025","30824","45434","ATACADAO S/A","RIO DE JANEIRO","RJ","1471224041222","F01 ICFD CS 2,10","1/28/2025","2/6/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"2/20/2025","30824","45434","ATACADAO S/A","RIO DE JANEIRO","RJ","1471224041622","F01 ICFD CS 2,10","1/31/2025","2/6/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"2/20/2025","30824","45434","ATACADAO S/A","RIO DE JANEIRO","RJ","1471224042022","F01 ICFD CS 2,10","1/30/2025","2/6/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"2/20/2025","30825","76606","NOVO ATACADO COMERCIO DE ALIMENTOS LTDA","CABEDELO","PB","1410723000323","F01 ICFD TS 1,85","7/18/2023","9/22/2023","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"2/20/2025","30825","76606","NOVO ATACADO COMERCIO DE ALIMENTOS LTDA","CABEDELO","PB","1490723001823","F01 ICFD CS 2,50","7/14/2023","9/22/2023","Fora Garantia","Refrigeração","NÃO REFRIGERA"
